id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
en_0893959,en,"Cute, comfy but sole fell off

I'm giving these shoes 3 stars because the shoes fell apart the 2nd time I wore them to work. I work indoors on carpet at a desk. I have wanted to find these shoes for a very long time and I was incredibly disappointed the sole detatched from the shoe. I did give 3 stars for a couple reason...Number 1. The customer service was outstanding! I sent them an email, they asked for pictures, I sent the attached and within 72 hours my money was refunded without having to return the shoes. Number 2. Had they not fallen apart I would have worn them all the time! Super cute and comfortable and the first day I wore they I got tons of compliments.",3,enriched,service,négatif,neutre,absent,neutre
en_0060043,en,"FALSE ADVERTISEMENT

I just received my package today and was expecting a MITCHELL & NESS Brand hat. Instead I received a NEW ERA Brand Hat. This is false advertisement and this is not what I paid for!",2,enriched,delivery,absent,absent,neutre,absent
fr_0628490,fr,"Grande surprise, un achat parfait et pas cher !

Je suis ravi de mon achat, ce presse citron est de très bonne qualité et bcp moins cher que la concurrence. Sans hésitation, je recommande.",5,enriched,price,positif,positif,absent,absent
fr_0498469,fr,"Coffret à bijoux

Conforme à la publicité du vendeur et qui nous donne entière satisfaction. Bonne conception et prix pas trop élevé pour cet objet.",4,enriched,service,positif,positif,absent,absent
en_0175468,en,"Not worth the money

it doesn't stay in place. Not worth the price",2,enriched,price,absent,négatif,absent,absent
en_0589615,en,"Beautiful but Fragile

I bought this acrylic sign for my mom's birthday cake. The sign is designed beautifully, however it is extremely delicate in the thinly cut sections. The product arrived broken at the 'a' in ""Happy"" and the 'y' in ""Birthday"" was completely separated. The laser cut in those areas were extremely thin and did not withstand the the impact from movement within the seller's packaging. Was not able to use it as gluing it didn't work out and there are no refunds/exchanges.",2,enriched,delivery,négatif,absent,négatif,neutre
en_0504517,en,"Don’t buy because you won’t receive!!!

I never even received my product. So I guess I don’t have much of a review other than this seller is sure quick to take your money but not deliver your product...... I’ll just go to Target.",1,enriched,service,absent,neutre,négatif,négatif
en_0351874,en,"It’s really little and not worth the money

It’s one of the few products like this on amazin",3,enriched,price,absent,négatif,absent,absent
en_0426196,en,"Stopped working after about 6 weeks

This worked nicely until it stopped working 6 weeks after I purchased it... about two weeks after the return window with Amazon ended.",2,enriched,service,négatif,absent,absent,absent
en_0309476,en,"Not as pictured

Kay’s is a great low carb/high protein snack, but be careful with this offer. Seems like they can include whatever they have on hand to fill the box. I expected more salty options based on the listing picture and details on the box. They replaced 4 of the 15 bags with something else (duplicates of other sweet varieties already in the box). Bummer. Not eligible for return and no way to alert seller to this issue. Double bummer.",2,enriched,service,absent,absent,absent,absent
fr_0055990,fr,"Emballer serai mieux

J’ai reçu le colis avec 3 jours de retard ça peut arriver, mais recevoir le colis « brut » même pas protéger dans un carton rien, avec l’etiquette D’envoie sur la boîte même dû jouet du coup la boîte est toute abîmée, certainement du au transport, ce qui n’aurai pas été très grave si cela était pour moi mais c’etait Un cadeaux que je comptais offrir et c’est pas très joli avec une boîte abîmée de partous",1,enriched,delivery,positif,absent,négatif,absent
en_0412988,en,"Never recieved

There again another one that was dropped off at the wrong house. It said it received it but no I haven't. Pick on the old people it the new way. Go to the store is my new way .",1,enriched,delivery,absent,absent,neutre,absent
en_0862313,en,"Amazing

Basically it was good verses evil learning that devil can love too. This story has lot of mystery, excitement, action and romance",4,natural,none,positif,absent,absent,absent
fr_0591428,fr,"Conforme à la description.

Article conforme à la description facile a posé. Petit default peut être pour ceux qui utilise l'empreinte pour déverrouiller le téléphone. Caché par la coque j'utilise perso la reconnaissance facial. Vendeur OK",4,enriched,service,positif,absent,absent,neutre
fr_0798661,fr,"Amoire reçu incomplet honteux!!!!

Amazon c'est une catastrophe ,j'ai reçu le produit incomplet,le service client sont des incompétents il faut des heures au telephone pour que le remboursement soit effectué ,avec du hors forfait c'est une honte!!!",1,enriched,service,négatif,absent,négatif,négatif
en_0748636,en,"Cute Campfire Set and Not That Small.

This campfire is so great. It's also not that small, I'm not sure what some of the other reviews were expecting. The logs are about 1ft long each. The kids love setting it up and and rearranging all the rocks and logs and I love the imagination it brings out. Bonus the canvas bag that it comes with to store all the parts makes me SO happy. Well worth the price.",5,enriched,price,positif,positif,absent,absent
fr_0974490,fr,"Livraison très mauvaise

Commander mi-novembre et prévu pour offrir à noël (avec livraison estimée avant noël) et en ce 6 janvier toujours rien reçu, j'ai contactée le vendeur pour plus d'information mais n'est reçu qu'une réponse pas clair, j'espère tout de même finir par recevoir le colis mais je suis très déçu ...",1,enriched,service,absent,absent,négatif,négatif
fr_0906695,fr,"Service Prime au top! Mais pas le bon produit...

Image du produit ne correspond pas au produit livré il manque la jupe d'isolation... Voir image ancien embout cassé et embout livré Donc je suis déçu.MAIS Amazon a remboursé sans exigé le retour du produit ! Bravo Prime !",3,enriched,service,négatif,absent,négatif,positif
fr_0239513,fr,"Nulle, La photo parle d'elle même, dommage qu'il n'y ait pas 0 étoile

Vous regardez la photo jointe, vous comprenez tout de suite que 39/42 normal est beaucoup plus grand que le 39/42 de ce vendeur, impossible à enfiler, c'est 20 euros jetés par la fenêtre, le dialogue avec le vendeur est exclusivement en allemand. fuyez fuyez fuyez.",1,enriched,service,négatif,absent,absent,neutre
en_0610592,en,"One Star

Both of the cups arrived broken.",1,enriched,delivery,négatif,absent,négatif,absent
en_0171819,en,"Did not fit our tables

These did not fit the 6’ tables we had. I double checked the sizing on both the covers and the tables before purchasing and confirmed they matched. Unfortunately, they did not fit, even after two people stretched them as far as they could to get them to wrap around the table. I would return, but Amazon tells me the return window has closed. I do not recommend these.",1,enriched,service,neutre,absent,absent,absent
fr_0512550,fr,"Très bon rapport qualité prix

Très belle montre. Belle finition et à un sacré style",5,enriched,price,positif,positif,absent,absent
fr_0699782,fr,"livraison nickel

Arrive toujours en bon état et vite",5,enriched,delivery,absent,absent,neutre,absent
fr_0883957,fr,"esthétiquement intéressant

Bonjour, en général ce produit est adapté aux porte-clefs que je fait . La couleur est brillant, cela ressort assez bien sans être trop bling bling. Je suis satisfaite de cet achat. Je recommande ce vendeur.",4,enriched,service,positif,absent,absent,positif
fr_0793049,fr,"Arnaque totale

Ce vendeur arnaque totalement ! Il n'envoie pas ce que vous voyez sur la photo, seulement 1 protection en verre est disponible. De mauvaise qualité, elle ne protège pas les bords et elle est beaucoup trop petite ! Passez votre chemin",1,natural,none,négatif,absent,absent,négatif
en_0094964,en,"interesting but not what I was looking for

I received a slightly tilted item. I thought this is how it was designed. It was better to hold like that as well, but later I saw that the main shaft is bent/damaged, and that's why there was the tilt. Also the material of the umbrella is not the best one. It should be water repellent or resistant, but it seemed like it was getting wet.",4,enriched,delivery,neutre,absent,neutre,absent
fr_0682075,fr,"Article jamais reçu

J'ai commandé 2 matelas que je n'ai jamais reçu. Le transporteur (Chronopost) sans raison apparente, a décidé de retourner l'article parce qu'il ne souhaitait pas livré à domicile. 25€ pour une non livraison.... changement de transporteur nécessaire ? Impossible de noter l'article",1,enriched,delivery,absent,absent,négatif,absent
fr_0200354,fr,"joli coffret

le colis a été livrer en temps et en heure merci tres joli coffret ma fille est ravie je recommande ce vendeur",5,enriched,service,positif,absent,positif,positif
fr_0385067,fr,"Mauvaise taille reçue

J’ai commandé un S et j’ai reçu un M. Et la taille M est plutôt une taille XL...! Donc je n’en peux rien en faire. C’est la deuxième fois que je reçois un article avec la mauvaise taille, je ne recommenderais plus",1,enriched,delivery,neutre,absent,négatif,absent
